1654812843325,206,Elejir vuelo/purchase.php-9,200,OK,BlazeDemo  1-16,text,true,,1753,708,1,1,https://blazedemo.com/purchase.php,205,0,0
1654812843837,225,Ingresar Datos/confirmation.php-16,200,OK,BlazeDemo  1-16,text,true,,1406,848,1,1,https://blazedemo.com/confirmation.php,225,0,0
1654812857118,479,Home Blazedemo/-4,200,OK,BlazeDemo  1-17,text,true,,1419,466,1,1,https://blazedemo.com/,479,0,155
1654812857910,205,Elejir Ciudades/reserve.php-8,200,OK,BlazeDemo  1-17,text,true,,1601,650,1,1,https://blazedemo.com/reserve.php,204,0,0
1654812858423,204,Elejir vuelo/purchase.php-9,200,OK,BlazeDemo  1-17,text,true,,1731,708,1,1,https://blazedemo.com/purchase.php,203,0,0
1654812858935,210,Ingresar Datos/confirmation.php-16,200,OK,BlazeDemo  1-17,text,true,,1552,849,1,1,https://blazedemo.com/confirmation.php,210,0,0
1654812872121,409,Home Blazedemo/-4,200,OK,BlazeDemo  1-18,text,true,,1337,466,1,1,https://blazedemo.com/,409,0,157
1654812872834,296,Elejir Ciudades/reserve.php-8,200,OK,BlazeDemo  1-18,text,true,,1404,650,1,1,https://blazedemo.com/reserve.php,295,0,0
1654812873444,299,Elejir vuelo/purchase.php-9,200,OK,BlazeDemo  1-18,text,true,,1863,708,1,1,https://blazedemo.com/purchase.php,299,0,0
1654812874052,288,Ingresar Datos/confirmation.php-16,200,OK,BlazeDemo  1-18,text,true,,1651,855,1,1,https://blazedemo.com/confirmation.php,288,0,0
1654812887127,393,Home Blazedemo/-4,200,OK,BlazeDemo  1-19,text,true,,1406,466,1,1,https://blazedemo.com/,393,0,146
1654812887824,331,Elejir Ciudades/reserve.php-8,200,OK,BlazeDemo  1-19,text,true,,1414,650,1,1,https://blazedemo.com/reserve.php,330,0,0
1654812888463,295,Elejir vuelo/purchase.php-9,200,OK,BlazeDemo  1-19,text,true,,1810,708,1,1,https://blazedemo.com/purchase.php,295,0,0
1654812889070,250,Ingresar Datos/confirmation.php-16,200,OK,BlazeDemo  1-19,text,true,,1414,845,1,1,https://blazedemo.com/confirmation.php,249,0,0
1654812902127,392,Home Blazedemo/-4,200,OK,BlazeDemo  1-20,text,true,,1402,466,1,1,https://blazedemo.com/,392,0,146
1654812902823,204,Elejir Ciudades/reserve.php-8,200,OK,BlazeDemo  1-20,text,true,,1493,650,1,1,https://blazedemo.com/reserve.php,204,0,0
1654812903334,214,Elejir vuelo/purchase.php-9,200,OK,BlazeDemo  1-20,text,true,,1751,708,1,1,https://blazedemo.com/purchase.php,213,0,0
1654812903849,228,Ingresar Datos/confirmation.php-16,200,OK,BlazeDemo  1-20,text,true,,1502,855,1,1,https://blazedemo.com/confirmation.php,228,0,0
